,index,title,author,total words,vividness,passive voice,all adverbs,ly-adverbs,non-ly-adverbs,year,genres,num final genres
18613,19988,The Noel Diary,Richard Paul Evans,49468.0,42.83,9.59,3.22,1.02,2.21,2017.0,"['Romance', 'Contemporary']",2
18614,19989,Girl Oil,Grace P. Fong,4987.0,80.07,5.53,2.63,0.78,1.84,2022.0,"['Fantasy', 'Science Fiction', 'Adult']",3
18615,19990,Before I Found You,Daisy White,83280.0,53.23,8.74,3.47,1.38,2.09,2018.0,['Mystery'],1
18616,19991,Up For Grabs,John Harris writing as Max Hennessy,76428.0,52.4,8.0,2.72,1.04,1.68,2014.0,"['Romance', 'Contemporary']",2
18617,19992,The Effort,Claire Holroyde,102336.0,57.33,6.24,2.18,0.81,1.37,2021.0,"['Science Fiction', 'Fantasy']",2
18618,19993,The Restless Dark,Erica Waters,97691.0,50.25,7.96,3.14,1.16,1.98,2022.0,"['Horror', 'Young Adult', 'Fantasy', 'Mystery', 'Thriller']",5
18619,19995,Fleet of Knives,Gareth L. Powell,83422.0,57.04,7.79,2.58,0.87,1.7,2019.0,['Science Fiction'],1
18620,19996,Dead To You,Heather Wynter,49320.0,43.28,7.99,2.63,0.74,1.89,2020.0,['Thriller'],1
18621,19997,Greeks Bearing Gifts,Philip Kerr,126281.0,31.14,9.63,3.55,1.16,2.38,2018.0,"['Mystery', 'Historical Fiction', 'Thriller', 'Crime']",4
18622,19998,The Wildlands,Abby Geni,101969.0,75.51,6.6,2.29,0.75,1.54,2018.0,"['Thriller', 'Literary Fiction', 'Contemporary', 'Suspense', 'Mystery']",5
18623,19999,Home Is Not a Country,Safia Elhillo,24418.0,75.16,5.79,2.89,0.88,2.01,2021.0,"['Young Adult', 'Contemporary', 'Fantasy']",3
18624,20000,The Greatest Minds and Ideas of All Time,Will Durant,32031.0,34.77,5.55,2.5,0.79,1.71,2002.0,"['History', 'Biography', 'Classics']",3
18625,20001,Some Girls Do,Jennifer Dugan,75324.0,40.65,8.34,3.49,1.38,2.11,2021.0,"['Romance', 'Contemporary', 'Young Adult']",3
18626,20002,A Life in Light: Meditations on Impermanence,Mary Pipher,59722.0,69.34,6.54,2.24,0.72,1.51,2022.0,['Memoir'],1
18627,20003,The Clockmaker’s Secret,Jack Benton,51440.0,52.62,8.24,2.66,0.76,1.89,2018.0,"['Mystery', 'Crime', 'Thriller']",3
18628,20004,Polar Vortex,Shanti Mootoo,79698.0,40.42,9.39,3.2,1.15,2.05,2020.0,['Literary Fiction'],1
18629,20005,America City,Chris Beckett,91674.0,34.91,8.78,3.46,1.29,2.17,2017.0,['Science Fiction'],1
18630,20007,Battle Hymn of the Tiger Mother,Amy Chua,53863.0,34.86,8.67,3.72,1.56,2.16,2011.0,"['Memoir', 'Biography']",2
18631,20008,Step on a Crack,James Patterson & Michael Ledwidge,65947.0,52.32,6.97,2.84,1.09,1.75,2007.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
18632,20009,Black Lotus Kiss,Jason Ridler,78567.0,66.84,6.82,1.97,0.41,1.55,2018.0,"['Fantasy', 'Mystery']",2
18633,20010,Warriors: The Place of No Stars,Erin Hunter,68884.0,48.06,8.7,3.07,1.07,2.0,2021.0,"['Fantasy', 'Adventure']",2
18634,20011,Devil’s Den,Jeff Altabef,91044.0,54.93,8.47,2.55,0.85,1.7,2018.0,"['Paranormal', 'Thriller', 'Fantasy', 'Suspense']",4
18635,20012,Grantchester Grind,Tom Sharpe,117875.0,34.43,9.68,3.47,1.4,2.07,1995.0,['Contemporary'],1
18636,20013,"The Further Adventures of Sherlock Holmes, The Venerable Tiger",Sam Siciliano,83458.0,54.93,8.18,4.61,1.83,2.78,2020.0,['Mystery'],1
18637,20014,What You Never Knew,Jessica Hamilton,90474.0,55.58,7.58,2.99,1.04,1.95,2021.0,"['Thriller', 'Mystery', 'Adult', 'Suspense']",4
18638,20017,Murder in Saint Germain,Cara Black,77960.0,55.32,6.94,1.94,0.29,1.65,2017.0,"['Thriller', 'Mystery', 'Crime', 'Historical Fiction']",4
18639,20018,Forget My Name,J. S. Monroe,88761.0,41.82,8.31,2.66,0.74,1.93,2018.0,"['Thriller', 'Mystery', 'Suspense']",3
18640,20019,The Little Buddhist Monk,César Aira,20429.0,40.47,8.94,3.28,1.21,2.07,2017.0,['Contemporary'],1
18641,20020,The Fire Engine That Disappeared,Maj Sjöwall & Per Wahlöö,74592.0,42.93,8.26,4.29,1.65,2.64,1969.0,"['Mystery', 'Crime', 'Thriller']",3
18642,20021,How to Turn Into a Bird,María José Ferrada,21398.0,44.26,7.92,2.31,0.47,1.84,2022.0,"['Contemporary', 'Literary Fiction']",2
18643,20022,The Silence of the White City,Eva García Sáenz,148488.0,36.7,9.24,2.82,0.84,1.97,2016.0,"['Thriller', 'Crime', 'Mystery']",3
18644,20023,Rupture,Ragnar Jónasson,73511.0,27.48,10.13,3.35,1.27,2.09,2012.0,"['Mystery', 'Crime', 'Thriller']",3
18645,20024,The Best American Short Stories 2019,"Various Authors (ed, Anthony Doerr)",136001.0,54.39,7.6,2.83,0.84,1.99,2019.0,['Contemporary'],1
18646,20025,The Labyrinth of the Spirits,Carlos Ruiz Zafón,258274.0,47.54,7.35,2.24,0.72,1.51,2016.0,"['Historical Fiction', 'Mystery', 'Fantasy', 'Historical']",4
18647,20026,How Fires End,Marco Rafalà,105687.0,76.77,4.51,1.56,0.09,1.48,2019.0,"['Historical Fiction', 'Literary Fiction']",2
18648,20027,Never Too Old to Save the World,"Various Authors (ed, Addie J. King & Alana Joli Abbott)",93839.0,57.76,7.06,2.72,0.96,1.76,2023.0,"['Fantasy', 'Science Fiction', 'Adult']",3
18649,20029,1414°,Paul Bradley Carr,101028.0,43.24,7.3,3.26,1.31,1.95,2021.0,"['Thriller', 'Mystery', 'Suspense']",3
18650,20030,The Man Who Went Up In Smoke,Maj Sjöwall & Per Wahlöö,57084.0,51.18,7.73,3.79,1.47,2.32,1966.0,"['Mystery', 'Crime']",2
18651,20031,The Gathering Dark,"Various Authors (ed, Erica Waters)",62388.0,66.19,7.31,2.68,0.84,1.84,2022.0,"['Horror', 'Young Adult', 'Fantasy']",3
18652,20032,Illusionary,Zoraida Córdova,96965.0,62.24,7.46,2.16,0.6,1.56,2021.0,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction']",4
18653,20033,The Best American Science Fiction and Fantasy 2021,"Various Authors (ed, Veronica Roth)",144813.0,53.84,7.8,2.8,0.82,1.97,2021.0,"['Fantasy', 'Science Fiction']",2
18654,20035,Master of the Mountain,Lars Machmüller,112903.0,39.86,8.01,3.43,1.2,2.22,2022.0,['Fantasy'],1
18655,20036,Wuthering Heights,Emily Brontë,116436.0,36.28,7.91,3.4,1.2,2.2,1847.0,"['Classics', 'Romance', 'Historical Fiction']",3
18656,20037,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire Sáenz,65498.0,28.86,10.6,2.75,0.63,2.12,2012.0,"['Young Adult', 'Romance', 'Contemporary']",3
18657,20038,Where the Edge Is,Gráinne Murphy,82484.0,37.02,8.61,2.49,0.72,1.76,2020.0,['Contemporary'],1
18658,20039,Dystopia Utopia Short Stories,"Various Authors (ed, Dave Golder)",269181.0,40.44,7.53,3.11,0.97,2.14,2016.0,"['Fantasy', 'Science Fiction', 'Horror']",3
18659,20040,Inland,Téa Obreht,120382.0,50.91,7.31,3.0,0.79,2.2,2020.0,"['Thriller', 'Mystery', 'Crime', 'Contemporary', 'Suspense']",5
18660,20041,Betrayal,Lilja Sigurðardóttir,88474.0,40.62,9.13,2.82,0.96,1.85,2015.0,"['Fantasy', 'Young Adult', 'Romance']",3
18661,20042,Magma,Thora Hjörleifsdóttir,16147.0,48.82,8.71,3.2,1.01,2.19,2019.0,"['Contemporary', 'Literary Fiction']",2
18662,20043,Why? Explaining the Holocaust,Peter Hayes,113376.0,20.22,4.1,3.16,1.55,1.6,2017.0,['History'],1
18663,20044,Blood Red Snow,Günter K. Koschorrek,98618.0,50.99,7.95,3.74,1.25,2.49,1998.0,"['History', 'Memoir']",2
18664,20045,The Shadow of the Wind,Carlos Ruiz Zafón,123123.0,41.52,7.21,2.21,0.71,1.5,2001.0,"['Historical Fiction', 'Mystery', 'Fantasy', 'Historical']",4
18665,20046,A Spy in the Struggle,Aya de León,86130.0,50.1,6.73,2.32,0.9,1.42,2020.0,"['Thriller', 'Mystery', 'Adult', 'Contemporary', 'Romance']",5
18666,20047,Flâneuse,Lauren Elkin,83885.0,42.39,6.6,2.55,0.86,1.69,2017.0,"['History', 'Memoir']",2
18667,20048,An Inconvenient Woman,Stéphanie Buelens,63495.0,38.84,8.73,3.19,1.33,1.86,2020.0,"['Thriller', 'Mystery', 'Suspense']",3
18668,20052,The Damned,Renée Ahdieh,98180.0,59.6,6.57,1.88,0.44,1.44,2020.0,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction', 'Paranormal']",5
18669,20054,Unraveled,Maxine Bédat,81931.0,48.08,6.32,2.97,1.19,1.78,2010.0,"['Young Adult', 'Paranormal', 'Fantasy', 'Romance']",4
18670,20055,Peccadillo at the Palace,Kari Bovée,90612.0,53.42,7.41,2.4,0.74,1.67,2019.0,"['Historical Fiction', 'Mystery']",2
18671,20056,"Surely You’re Joking, Mr. Feynman!",Richard P. Feynman,125400.0,28.47,9.41,3.99,0.86,3.14,1985.0,"['Biography', 'Memoir']",2
18672,20057,The Alphabet Murders,Lars Schütz,72818.0,50.13,8.33,3.32,1.4,1.92,2019.0,['Crime'],1
18673,20058,Queer Intentions: A (Personal) journey through LGBTQ+ culture,Amelia Abraham,86726.0,29.31,8.8,3.12,1.13,1.98,2019.0,['Memoir'],1
18674,20059,Full House,"Various Authors (ed, George R. R. Martin)",134487.0,51.2,8.05,2.99,1.02,1.97,1981.0,"['Romance', 'Mystery', 'Contemporary']",3
18675,20060,Rogue Artists,"Various Authors (ed, E. D. E. Bell)",58820.0,52.19,7.42,2.82,0.95,1.87,2022.0,['Fantasy'],1
18676,20061,The Margot Affair,Sanaë Lemoine,86377.0,53.3,7.68,2.14,0.59,1.54,2020.0,"['Literary Fiction', 'Contemporary', 'Thriller']",3
18677,20062,The Locked Room,Maj Sjöwall & Per Wahlöö,87948.0,40.45,8.89,4.12,1.52,2.6,1972.0,"['Mystery', 'Crime', 'Thriller']",3
18678,20063,Texas! Chase,Sandra Brown,69478.0,48.43,8.96,3.41,1.38,2.03,1991.0,"['Romance', 'Contemporary']",2
18679,20064,Quantum Garden,Derek Künsken,89395.0,41.68,8.08,2.46,0.97,1.49,2019.0,"['Fantasy', 'Science Fiction']",2
18680,20065,Royal Exposé,Jenny Frame,68890.0,37.39,9.42,2.87,1.01,1.86,2022.0,"['Romance', 'Crime']",2
18681,20066,The Line,Martin Limón,79190.0,42.18,7.07,2.73,0.99,1.74,2004.0,"['Literary Fiction', 'Historical Fiction']",2
18682,20067,Slum Virgin,Gabriela Cabezón Cámara,43333.0,50.68,7.97,2.57,0.59,1.98,2009.0,"['Literary Fiction', 'Contemporary']",2
18683,20068,The Post,Kevin A. Muñoz,80400.0,42.78,8.26,2.47,0.77,1.7,2007.0,"['Contemporary', 'Romance', 'Literary Fiction']",3
18684,20070,Sex at Dawn,Christopher Ryan & Cacilda Jethá,88210.0,42.57,6.17,2.93,1.46,1.47,2010.0,['History'],1
18685,20071,Not a Clue,Chloé Delaume,76747.0,51.43,7.82,3.21,1.23,1.98,2015.0,['Mystery'],1
18686,20073,One Fatal Night,Hélene Fermont,32360.0,26.52,9.28,3.01,0.76,2.25,2020.0,"['Thriller', 'Mystery']",2
18687,20074,The Dinosaur Knights,Victor Milán,137965.0,60.34,6.04,3.26,1.42,1.84,2016.0,"['Adult', 'Fantasy', 'Science Fiction']",3
18688,20075,This Is Herman Cain!,Herman Cain,38802.0,22.78,8.38,2.85,0.71,2.14,2011.0,"['Biography', 'Memoir']",2
18689,20077,Know This,"Various Authors (ed, John Brockman)",129043.0,33.18,6.81,3.3,1.45,1.85,1998.0,"['Contemporary', 'Literary Fiction', 'Adult']",3
18690,20078,Railsea,China Miéville,83722.0,57.57,7.32,2.89,1.02,1.87,2012.0,"['Fantasy', 'Science Fiction', 'Young Adult', 'Adventure']",4
18691,20079,Summer of ‘69,Elin Hilderbrand,121851.0,55.41,8.59,2.67,0.82,1.85,2019.0,"['Historical Fiction', 'Romance', 'Historical', 'Adult']",4
18692,20080,The Route of Ice and Salt,José Luis Zárate,30416.0,65.88,5.96,2.15,0.69,1.46,1998.0,"['Horror', 'Fantasy']",2
18693,20081,The Girl with the Louding Voice,Abi Daré,105561.0,54.43,7.43,1.9,0.16,1.74,2020.0,"['Contemporary', 'Literary Fiction']",2
18694,20082,The Creak on the Stairs,Eva Björg Ægisdóttir,97877.0,44.26,9.71,3.61,1.41,2.2,2018.0,"['Mystery', 'Crime', 'Thriller']",3
18695,20083,White on White,Ayşegül Savaş,28179.0,48.34,7.81,2.91,1.11,1.8,2021.0,"['Literary Fiction', 'Contemporary']",2
18696,20084,More,Hakan Günday,120726.0,37.23,9.53,3.17,0.87,2.3,2009.0,['Memoir'],1
18697,20085,#MurderTrending,Gretchen McNeil,80041.0,59.1,7.69,2.98,1.32,1.65,2018.0,"['Thriller', 'Mystery', 'Young Adult', 'Horror']",4
18698,20086,Find Me,André Aciman,70047.0,37.37,8.87,4.26,1.07,3.19,2019.0,"['Romance', 'Contemporary']",2
18699,20088,The War of the Poor,Éric Vuillard,10287.0,50.44,6.55,2.57,0.84,1.73,2019.0,"['History', 'Historical']",2
18700,20089,The Chiffon Trenches,André Leon Talley,87685.0,55.84,6.47,2.52,0.92,1.6,2020.0,"['Memoir', 'Biography']",2
18701,20090,Finlay Donovan Knocks ‘Em Dead,Elle Cosimano,100866.0,52.69,7.5,1.99,0.8,1.19,2022.0,"['Thriller', 'Mystery', 'Adult', 'Contemporary']",4
18702,20091,The Hurricane Party,Klas Östergren,82907.0,44.4,8.78,3.08,1.18,1.9,2007.0,"['Fantasy', 'Science Fiction']",2
18703,20094,Nova Project #1,Emma Trevayne,88613.0,45.2,9.75,3.04,1.01,2.02,2016.0,"['Fantasy', 'Science Fiction', 'Young Adult']",3
18704,20095,Phantom,Jo Nesbø,135969.0,51.15,8.67,2.48,0.58,1.9,2012.0,"['Mystery', 'Crime', 'Thriller']",3
18705,20096,Master of the Hoard,Lars Machmüller,137059.0,40.89,7.96,3.67,1.33,2.33,2022.0,['Fantasy'],1
18706,20098,A Legacy of Spies,John le Carré,77033.0,40.85,7.47,3.09,1.12,1.97,2017.0,"['Thriller', 'Mystery']",2
18707,20100,The Secretary,Renée Knight,84741.0,41.19,8.8,2.76,0.52,2.24,2019.0,"['Thriller', 'Mystery', 'Suspense']",3
18708,20101,Jakarta,Rodrigo Márquez Tizano,51308.0,55.1,6.09,3.12,1.17,1.95,2020.0,['History'],1
18709,20102,Voices in the Darkness,"Various Authors (ed, David Niall Wilson)",83889.0,60.28,7.01,2.75,0.98,1.77,2020.0,"['Paranormal', 'Romance']",2
18710,20104,The Adventures of China Iron,Gabriela Cabezón Cámara,46346.0,71.75,6.87,2.89,0.77,2.12,2017.0,"['Historical Fiction', 'Historical']",2
18711,20105,Why Did You Lie,Yrsa Sigurðardóttir,115038.0,40.37,10.1,3.37,1.34,2.03,2013.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
18712,20106,Beyond the Wall,"Various Authors (ed, James Lowder)",59147.0,30.79,6.11,3.15,1.56,1.59,1919.0,"['Horror', 'Classics', 'Fantasy', 'Science Fiction']",4
18713,20107,What Writers Read,"Various Authors (ed, Pandora Sykes)",31638.0,30.75,7.61,3.09,1.19,1.9,2022.0,['Memoir'],1
18714,20108,This Explains Everything,"Various Authors (ed, John Brockman)",98757.0,34.98,6.69,3.4,1.42,1.98,2013.0,['History'],1
18715,20109,Invisible Born,Lucía Ashta,52254.0,28.08,10.97,3.22,0.98,2.23,2018.0,"['Fantasy', 'Young Adult', 'Paranormal']",3
18716,20110,Like a Thief In Broad Daylight,Slavoj Žižek,81800.0,21.6,6.5,3.44,1.59,1.85,2018.0,['History'],1
18717,20111,Present Tense Machine,Gunnhild Øyehaug,38565.0,47.57,9.25,3.03,0.85,2.18,2018.0,"['Science Fiction', 'Contemporary', 'Literary Fiction']",3
18718,20112,Every Body Shines,"Various Authors (ed, Cassandra Newbould)",96364.0,58.71,7.91,2.95,0.92,2.03,2021.0,"['Young Adult', 'Contemporary']",2
18719,20113,The Girl Who Died,Ragnar Jónasson,69400.0,33.23,10.17,3.83,1.44,2.39,2018.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
18720,20114,The Lost Signal,J. S. Fernández Morales,127034.0,37.66,8.92,2.43,0.51,1.91,2019.0,['Science Fiction'],1
18721,20115,"Fall; Or, Dodge in Hell",Neal Stephenson,317166.0,47.27,7.79,3.05,1.06,1.99,2019.0,"['Fantasy', 'Science Fiction']",2
18722,20116,The Confidant,Hélène Grémillon,65806.0,29.96,10.28,3.28,0.91,2.37,2010.0,"['Historical Fiction', 'Mystery', 'Historical']",3
18723,20117,The 99% Invisible City,Roman Mars,86129.0,59.97,5.64,3.05,1.4,1.65,2020.0,['History'],1
18724,20118,Cop Killer,Maj Sjöwall & Per Wahlöö,63396.0,41.46,8.94,3.65,1.38,2.28,1974.0,"['Mystery', 'Crime', 'Thriller']",3
18725,20119,The Second Mrs. Astor,Shana Abé,91266.0,73.06,6.68,3.08,1.13,1.95,2021.0,"['Historical Fiction', 'Romance', 'Historical', 'Adult']",4
18726,20120,Blood Heir,Amélie Wen Zhao,115410.0,67.34,6.41,2.28,0.88,1.4,2019.0,"['Fantasy', 'Young Adult', 'Romance']",3
18727,20121,Woven in Moonlight,Isabel Ibañez,92085.0,67.99,7.09,2.28,0.92,1.36,2020.0,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction']",4
18728,20122,The Fallen,Carlos Manuel Álvarez,33851.0,53.32,7.92,2.6,0.92,1.68,2018.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
18729,20123,Driven: Rush in the ‘90s,Martin Popoff,135283.0,36.97,8.79,3.86,1.43,2.43,2021.0,['Biography'],1
18730,20125,‘Round Midnight,Laura McBride,102059.0,40.88,10.16,3.05,0.8,2.25,2017.0,"['Historical Fiction', 'Adult', 'Historical', 'Contemporary', 'Literary Fiction']",5
18731,20126,Cage,Lilja Sigurðardóttir,80611.0,43.45,9.06,3.06,1.05,2.02,1969.0,"['Classics', 'Memoir', 'Biography']",3
18732,20127,Rage,Zygmunt Miłoszewski,121097.0,45.4,8.61,3.25,1.3,1.95,2014.0,"['Mystery', 'Crime', 'Thriller']",3
18733,20129,Black Forest,Valérie Mréjenv,15546.0,58.13,6.12,3.78,1.63,2.14,2018.0,"['Historical Fiction', 'Historical', 'Romance']",3
18734,20130,"Trenchcoats, Towers, and Trolls","Various Authors (ed, Rhonda Parrish)",69960.0,59.52,7.47,2.84,1.02,1.81,2022.0,['Fantasy'],1
18735,20131,The Thirst,Jo Nesbø,164051.0,41.02,8.89,2.98,1.02,1.96,2017.0,"['Mystery', 'Crime', 'Thriller']",3
18736,20133,Geiger,Gustaf Skördeman,122155.0,34.48,9.62,3.31,1.14,2.17,2012.0,"['Thriller', 'Mystery', 'Crime', 'Suspense']",4
18737,20134,Woman Running in the Mountains,Yūko Tsushima,77614.0,51.25,8.97,3.58,1.35,2.22,1980.0,"['Classics', 'Literary Fiction']",2
18738,20135,Night Smoke!,Nora Roberts,59803.0,51.7,8.58,2.78,0.99,1.79,1985.0,"['Romance', 'Contemporary', 'Mystery', 'Suspense']",4
18739,20136,The Family Izquierdo,Rubén Degollado,77837.0,44.37,7.93,2.3,0.42,1.88,2022.0,"['Contemporary', 'Literary Fiction', 'Fantasy']",3
18740,20137,Life,"Various Authors (ed, John Brockman)",110313.0,30.22,9.78,3.75,1.42,2.33,2001.0,"['Fantasy', 'Classics', 'Adventure', 'Contemporary']",4
18741,20138,"Absalom, Absalom!",William Faulkner,132168.0,39.24,7.66,3.43,0.62,2.81,1936.0,"['Classics', 'Historical Fiction']",2
18742,20139,The Terrorists,Maj Sjöwall & Per Wahlöö,95878.0,37.19,8.62,4.18,1.76,2.42,1975.0,"['Mystery', 'Crime', 'Thriller']",3
18743,20141,American Delirium,Betina González,66311.0,53.71,7.49,2.65,0.93,1.72,2021.0,"['Contemporary', 'Literary Fiction', 'Adult']",3
18744,20142,Last Train to Helsingør,Heidi Amsinck,47101.0,64.22,7.1,2.87,1.07,1.81,2018.0,"['Horror', 'Crime', 'Mystery']",3
18745,20143,Unmasked,Andy Ngô,67936.0,34.14,5.52,2.28,1.12,1.17,2022.0,"['Memoir', 'Crime', 'Biography', 'Mystery']",4
18746,20144,Together We Burn,Isabel Ibañez,110043.0,73.84,6.65,2.63,1.16,1.46,2022.0,"['Fantasy', 'Young Adult', 'Romance', 'Historical Fiction']",4
18747,20145,Delta of Venus,Anaïs Nin,88872.0,60.25,6.58,3.6,1.15,2.45,1977.0,"['Classics', 'Romance']",2
18748,20146,I May Be Wrong,Björn Natthiko Lindeblad,46551.0,32.69,8.74,4.08,1.77,2.31,2020.0,['Biography'],1
18749,20148,A Lady in Shadows,Lene Kaaberbøl,89121.0,44.62,9.06,3.94,1.77,2.17,2013.0,"['Mystery', 'Historical Fiction', 'Historical', 'Crime']",4
18750,20149,Macbeth,Jo Nesbø,152992.0,45.45,8.92,2.78,0.79,1.99,2018.0,"['Thriller', 'Mystery', 'Crime']",3
18751,20150,The Last Days of New Paris,China Miéville,35443.0,68.45,6.57,2.13,0.69,1.44,2016.0,"['Fantasy', 'Science Fiction', 'Historical Fiction']",3
18752,20151,A Queer Romance,"Various Authors (ed, Paul Burston & Colin Richardson)",85185.0,33.54,6.02,3.32,1.48,1.84,2022.0,['Romance'],1
18753,20152,The Haunting of Tram Car 015,P. Djèlí Clark,26343.0,56.53,6.74,3.06,1.31,1.75,2019.0,"['Fantasy', 'Historical Fiction', 'Science Fiction', 'Mystery']",4
18754,20153,The Hardest (Working) Man in Showbiz,Ron Jeremy,99129.0,38.34,8.69,2.9,1.08,1.82,2007.0,"['Biography', 'Memoir']",2
18755,20154,"Hook ’Em, Snotty!",Gary Paulsen,7660.0,66.28,7.57,2.53,0.91,1.62,1995.0,['Adventure'],1
18756,20155,Red as Blood,Lilja Sigurðardóttir,69356.0,37.74,9.03,2.99,1.15,1.84,1983.0,"['Fantasy', 'Horror']",2
18757,20156,Crime [and Lager],Blake Pierce,68661.0,40.28,8.31,3.97,1.54,2.43,2021.0,['Mystery'],1
18758,20158,Wild Savage Stars,Kristina Pérez,105878.0,53.93,7.61,2.06,0.63,1.43,2019.0,"['Fantasy', 'Young Adult', 'Romance', 'Historical']",4
18759,20159,The Alchemy of Sorrow,"Various Authors (ed, Sarah Chorn & Virginia McClain)",85065.0,52.08,7.76,2.93,0.87,2.05,2022.0,"['Fantasy', 'Science Fiction', 'Adult']",3
18760,20160,Color Me In,Natasha Díaz,93816.0,60.97,6.22,2.5,0.77,1.73,2019.0,"['Young Adult', 'Contemporary', 'Romance']",3
18761,20161,The Dark Beneath the Ice,Amelinda Bérubé,78116.0,62.5,8.36,2.93,1.1,1.83,2018.0,"['Horror', 'Young Adult', 'Paranormal', 'Fantasy', 'Thriller']",5
18762,20162,The Executioner Weeps,Frédéric Dard,35210.0,50.59,8.72,2.97,1.12,1.84,1956.0,"['Mystery', 'Crime', 'Thriller', 'Suspense']",4
18763,20163,"Hello, Molly!",Molly Shannon,73069.0,34.48,9.06,3.35,0.88,2.47,2022.0,"['Memoir', 'Biography']",2
18764,20164,She Would Be King,Wayétu Moore,97651.0,52.88,5.06,2.65,0.98,1.67,2018.0,"['Historical Fiction', 'Fantasy', 'Historical']",3
18765,20165,Walking on the Ceiling,Ayşegül Savaş,38098.0,44.69,6.85,2.41,0.83,1.57,2019.0,"['Contemporary', 'Literary Fiction']",2
18766,20166,The Cabin,Jørn Lier Horst,93341.0,37.4,8.05,2.16,0.68,1.48,2018.0,"['Crime', 'Mystery', 'Thriller']",3
18767,20167,Off on a Comet! a Journey through Planetary Space,Jules Verne,100543.0,36.79,8.29,3.43,1.45,1.99,,"['Science Fiction', 'Classics', 'Adventure', 'Fantasy']",4
18768,20168,"Summer Light, and Then Comes the Night",Jón Kalman Stefánsson,74350.0,57.59,6.63,3.94,1.42,2.52,2005.0,"['Contemporary', 'Literary Fiction']",2
18769,20169,I Am Not Your Perfect Mexican Daughter,Erika L. Sánchez,80930.0,49.61,9.6,3.36,0.93,2.43,2017.0,"['Young Adult', 'Contemporary']",2
18770,20170,The Spy Who Came in From the Cold,John le Carré,65848.0,33.89,8.9,3.28,1.21,2.07,2009.0,"['Thriller', 'Mystery']",2
18771,20172,Burnt Tongues,"Various Authors (ed, Chuck Palahniuk, Richard Thomas & Dennis Widmyer)",75748.0,68.86,6.21,2.24,0.66,1.58,2014.0,"['Horror', 'Adult']",2
18772,20173,"Tinker, Tailor, Soldier, Spy",John le Carré,116491.0,41.86,7.64,3.18,1.1,2.07,1974.0,"['Thriller', 'Mystery', 'Crime', 'Classics']",4
18773,20174,142 Ostriches,April Dávila,82909.0,60.89,7.28,2.26,0.72,1.54,2020.0,"['Contemporary', 'Literary Fiction', 'Adult']",3
18774,20176,My Rock ‘n’ Roll Friend,Tracey Thorn,56774.0,40.86,8.39,3.17,0.89,2.28,2021.0,"['Biography', 'Memoir']",2
18775,20177,Questionable Rescue,Lucía Ashta,21091.0,34.86,9.81,3.49,1.36,2.14,2018.0,['Fantasy'],1
18776,20178,The Legacy,Yrsa Sigurðardóttir,132118.0,35.56,10.27,3.23,1.29,1.94,2021.0,"['Romance', 'Contemporary']",2
18777,20179,Juror #3,James Patterson & Nancy Allen,74033.0,47.04,7.28,1.81,0.49,1.32,2018.0,"['Thriller', 'Mystery', 'Crime']",3
18778,20180,The Japanese Mind,"Various Authors (ed, Roger J. Davies & Osamu Ikeno)",68629.0,24.74,6.64,3.35,1.39,1.96,2002.0,['History'],1
18779,20181,The Inexplicable Logic of My Life,Benjamin Alire Sáenz,88460.0,28.79,10.32,2.99,0.66,2.33,2017.0,"['Young Adult', 'Contemporary']",2
18780,20183,Lark! The Herald Angels Sing,Donna Andrews,79201.0,40.99,8.45,3.41,1.41,2.0,2018.0,"['Mystery', 'Adult']",2
18781,20184,The Beautiful,Renée Ahdieh,100942.0,62.13,6.36,2.41,0.83,1.57,1922.0,"['Classics', 'Romance']",2
